pressure,omega,gamma,attenuation_x,attenuation_y,wavespeed_x,wavenumber_x,seed,mean_aspect_ratio,mean_rotation_angles,attenuation_limit_x,input_pressure,omegagamma,alphaoveromega
0.00115680922522699,0.0355648030622313,0.01,0.00496842689289968,-0.00422405540119227,0.743804757942455,0.0478145904777838,1,0.171302438279261,9.45267538981647,646.816136112829,0.001,0.000355648030622313,0.139700672156287
0.00115680922522699,0.0449843266896944,0.01,0.0045742939298205,-0.00441507507313391,0.735710027711112,0.0611439559101406,1,0.219858859019386,11.5607329318264,573.0864369612,0.001,0.000449843266896944,0.101686393160319
0.00115680922522699,0.056898660290183,0.01,0.00634646922146936,-0.00558695848997279,0.720171229258776,0.0790069429672128,1,0.285797875888905,12.9947396931299,571.781105972243,0.001,0.00056898660290183,0.111539870870463
0.00115680922522699,0.0719685673001152,0.01,0.00782502809967016,-0.00686737052458731,0.728041261576062,0.0988520882056812,1,0.29787471476079,15.2955530585371,449.441056249846,0.001,0.000719685673001152,0.108728412878349
0.00115680922522699,0.0910298177991522,0.01,0.00956293854389682,-0.00875883336346849,0.715566592629766,0.12721332419642,1,0.292808820851432,17.588529539876,378.55115909105,0.001,0.000910298177991522,0.105052814287693
0.00115680922522699,0.115139539932645,0.01,0.0132299287320452,-0.0112330879114552,2.15868562502539,0.0533376742551803,1,0.346132121509024,24.4812190250215,296.179243524502,0.001,0.00115139539932645,0.11490343577701
0.00115680922522699,0.145634847750124,0.01,0.0257644816424025,-0.0231897493135552,0.611417252057318,0.238191687760298,1,0.295060602146541,29.883215063356,148.815783887715,0.001,0.00145634847750124,0.176911515618902
0.00115680922522699,0.184206996932672,0.01,0.028717857956551,-0.0269005944216929,1.27361318354429,0.144633055434437,1,0.316681959476509,30.5164129579333,156.221650486403,0.001,0.00184206996932672,0.15589993015872
0.00115680922522699,1.20679264063933,0.01,0.108368785007017,-0.109987252438875,-1.58842336940245,-0.759740659754817,1,0.270110921346097,41.6927215758493,40.1138880360234,0.001,0.0120679264063933,0.0897990104991079
0.00115680922522699,1.52641796717523,0.01,0.143236123151443,-0.141997857469664,-2.70005884595187,-0.565326344662043,1,0.255013461128666,43.7262688355129,36.0069533951069,0.001,0.0152641796717523,0.0938380746503615
0.00115680922522699,1.93069772888325,0.01,0.19851591409086,-0.183196182527838,-2.19258213423275,-0.880556848447674,1,0.226567721953962,44.7463514456022,17.6159557399232,0.001,0.0193069772888325,0.102820815045805
0.00115680922522699,0.232995181051537,0.01,0.048953614654321,-0.0447101728310931,-2.00928686641085,-0.115958870833073,1,0.290728735307429,32.1839317699999,111.672705817175,0.001,0.00232995181051537,0.210105695892022
0.00115680922522699,0.294705170255181,0.01,0.0550921698992159,-0.0557760064339002,0.451183854442668,0.653180467798315,1,0.283232304082493,34.3291469545698,86.4235832040184,0.001,0.00294705170255181,0.186939950362976
0.00115680922522699,2.44205309454865,0.01,0.584314407141026,-0.524992696306151,2.35727601786604,1.03596157830948,1,0.0231823638772897,35.5670324776352,5.6200689933063,0.001,0.0244205309454865,0.239271786696768
0.00115680922522699,0.372759372031494,0.01,0.056046342785436,-0.0529412444294337,-21.8466382115091,-0.0170625107969059,1,0.290229940925649,33.8058386184703,71.5291915176125,0.001,0.00372759372031494,0.150355288131295
0.00115680922522699,3.08884359647748,0.01,1.1766041100924,-1.48022544871873,1.17263967716323,2.63408823152455,1,0.00952325911913941,40.6183547843567,3.02756132267932,0.001,0.0308884359647748,0.380920585112887
0.00115680922522699,3.90693993705462,0.01,-2.70750457702036,-7.84600719157204,-563.461865366319,-0.00693379808127906,1,NaN,NaN,1.88077384085032,0.001,0.0390693993705462,-0.692998771581194
0.00115680922522699,0.47148663634574,0.01,0.0855934716314384,-0.0873771907608971,12.6703541061973,0.0372117093062816,1,0.300213835929344,35.1050983558539,59.1231733051471,0.001,0.0047148663634574,0.181539549656871
0.00115680922522699,4.94171336132384,0.01,-2.69421832856984,-4.27969307688435,-851.512283428089,-0.00580344159638036,1,NaN,NaN,1.88077384085032,0.001,0.0494171336132384,-0.54519923184053
0.00115680922522699,0.596362331659464,0.01,0.101539926350866,-0.0932243733568403,0.738314049667285,0.807733426415118,1,0.259385102791854,39.0959474594181,46.0154212075415,0.001,0.00596362331659464,0.170265492906497
0.00115680922522699,6.25055192527398,0.01,-2.6783068338274,4.05387819188331,-1697.69840455362,-0.00368177132760059,1,NaN,NaN,1.88077384085032,0.001,0.0625055192527398,-0.428491254187925
0.00115680922522699,0.754312006335462,0.01,0.102853580413708,-0.102583864175934,1.95375331590602,0.386082642209206,1,0.268341964381531,42.1363000694043,48.4917956919217,0.001,0.00754312006335462,0.136354160546089
0.00115680922522699,7.9060432109077,0.01,-1.87777189240284,0,-41237.6088926612,-0.000191718795911801,1,NaN,NaN,1.88077384085032,0.001,0.079060432109077,-0.237510957416997
0.00115680922522699,0.954095476349994,0.01,0.144089440008642,-0.122370567347418,-44.5122183380461,-0.0214344124127703,1,0.238967791245478,43.5474763484604,29.6023778101342,0.001,0.00954095476349994,0.151022034566051
0.00115680922522699,0.0355648030622313,0.112883789168469,0.00537239874693475,-0.00355060999089322,0.764344758293979,0.0465296837723153,1,0.0931682512733137,5.33603001480706,660.397023679684,0.001,0.00401468973069503,0.151059426296671
0.00115680922522699,0.0449843266896944,0.112883789168469,0.00522044677183852,-0.00333083793973097,0.759405676173999,0.0592360880467129,1,0.111653918939524,5.41978091818653,573.0864369612,0.001,0.005078001249925,0.116050348110123
